trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20230102,940,1626,1556
20230102,950,1361,1256
20230102,960,6890,7270
20230102,970,4539,5057
20230102,980,9008,9448
20230102,990,10264,12007
20230102,1000,46655,55836
20230102,1010,3204,3334
20230102,1020,21436,23216
20230102,1030,1985,2149
20230102,1040,11186,11812
20230102,1050,858,831
20230102,1060,1290,1297
20230102,1070,6687,6514
20230102,1080,23908,23854
20230102,1090,6453,7123
20230102,1100,22405,23716
20230102,1110,4378,4163
20230102,1120,3701,3742
20230102,1130,1477,1365
20230102,1140,68,78
20230102,1150,536,582
20230102,1160,3142,3228
20230102,1170,4992,6016
20230102,1180,4113,4192
20230102,1190,1529,1811
20230102,1191,232,249
20230102,1192,1259,2831
20230102,1193,567,1151
20230102,1194,5047,2575
20230102,1201,51,63
20230102,1202,131,110
20230102,1203,477,476
20230102,1204,69,97
20230102,1205,51,45
20230102,1206,136,186
20230102,1207,11,10
20230102,1208,837,681
20230102,1210,20586,22729
20230102,1220,863,1106
20230102,1230,568,510
20230102,1240,198,208
20230102,1250,8314,7588
20230102,2110,40,41
20230102,2120,79,70
20230102,2130,872,1751
20230102,2140,13,19
20230102,2150,435,385
20230102,2160,41,36
20230102,2170,1049,617
20230102,2180,1739,1169
20230102,2190,275,269
20230102,2200,3058,2349
20230102,2210,75,38
20230102,2220,1732,1083
20230102,2230,3435,3536
20230102,2240,466,362
20230102,2250,585,449
20230102,2260,736,162
20230102,3140,260,205
20230102,3150,1319,958
20230102,3160,5318,5313
20230102,3170,82,145
20230102,3180,982,709
20230102,3190,825,610
20230102,3210,637,503
20230102,3220,2029,2086
20230102,3230,9375,7701
20230102,3240,752,642
20230102,3250,2347,2119
20230102,3260,583,447
20230102,3270,2026,1880
20230102,3280,2149,2200
20230102,3290,1324,1550
20230102,3300,28958,32067
20230102,3310,1314,1569
20230102,3320,2165,2547
20230102,3330,703,667
20230102,3340,8756,9823
20230102,3350,473,1118
20230102,3360,15297,13643
20230102,3370,1294,948
20230102,3380,862,758
20230102,3390,8977,6583
20230102,3400,613,392
20230102,3410,1136,767
20230102,3420,3140,1812
20230102,3430,1029,642
20230102,3431,15,7
20230102,3432,80,68
20230102,3433,3,18
20230102,3434,273,129
20230102,3435,96,64
20230102,3436,63,87
20230102,3450,1027,608
20230102,3460,197,168
20230102,3470,6846,6850
20230102,3480,2723,2040
20230102,3490,165,115
20230102,4050,1507,1901
20230102,4060,1763,2810
20230102,4070,675,671
20230102,4080,12380,10429
20230102,4090,743,583
20230102,4100,268,139
20230102,4110,534,394
20230102,4120,5404,4017
20230102,4130,406,994
20230102,4140,465,289
20230102,4150,1070,1186
20230102,4160,168,164
20230102,4170,2696,3270
20230102,4180,701,1286
20230102,4190,1814,2506
20230102,4200,2998,3711
20230102,4210,2197,3918
20230102,4220,26805,27712
20230102,4250,1075,2345
20230102,4260,813,895
20230102,4270,280,392
20230102,4271,264,907
20230102,4272,5455,4844
20230102,4290,1077,1081
20230102,4300,1257,1291
20230102,4310,2642,3080
20230102,4320,1143,1341
20230102,4330,2060,2716
20230102,4340,15576,17850
20230102,4350,604,550
20230102,4360,645,653
20230102,4370,1063,989
20230102,4380,457,440
20230102,4390,556,501
20230102,4400,15240,14219
20230102,4410,650,626
20230102,4420,1084,1130
20230102,4430,932,854
20230102,4440,5755,6345
20230102,4450,560,533
20230102,4460,1056,1055
20230102,4470,85,99
20230102,5000,12072,12108
20230102,5010,196,245
20230102,5020,181,146
20230102,5030,861,829
20230102,5040,263,210
20230102,5050,5041,3519
20230102,5060,60,44
20230102,5070,553,670
20230102,5080,18,13
20230102,5090,717,458
20230102,5100,209,112
20230102,5110,56,43
20230102,5120,1595,1098
20230102,5130,0,5
20230102,5140,2,3
20230102,5160,3,2
20230102,5190,286,221
20230102,5200,75,20
20230102,5210,570,365
20230102,5220,380,164
20230102,5230,1025,1384
20230102,5240,13,12
20230102,6000,11156,6504
20230102,6010,3,3
20230102,6020,278,123
20230102,6030,39,11
20230102,6040,3,11
20230102,6050,640,392
20230102,6060,3,9
20230102,6070,859,407
20230102,6080,270,221
20230102,6090,7,6
20230102,6100,5,8
20230102,6110,2269,1483
20230102,6120,7,7
20230102,6130,873,460
20230102,6140,40,30
20230102,6150,8,4
20230102,6160,614,331
20230102,6170,35,16
20230102,6180,395,233
20230102,6190,20,11
20230102,6200,20,13
20230102,6210,23,19
20230102,6220,365,274
20230102,6230,2,11
20230102,6240,237,1240
20230102,6250,587,538
20230102,7000,20047,13788
20230102,7010,110,115
20230102,7020,2,2
20230102,7030,499,341
20230102,7040,23,11
20230102,7050,33,32
20230102,7060,679,660
20230102,7070,1,2
20230102,7080,11,8
20230102,7090,670,454
20230102,7100,115,101
20230102,7110,6,5
20230102,7120,390,432
20230102,7130,556,525
20230102,7150,412,376
20230102,7160,5894,4928
20230102,7170,23,35
20230102,7180,125,94
20230102,7190,5310,4694
20230102,7200,122,84
20230102,7210,2568,1806
20230102,7220,62,52
20230102,7230,956,691
20230102,7240,79,54
20230102,7250,78,73
20230102,7260,206,184
20230102,7270,104,105
20230102,7280,23,25
20230102,7290,477,361
20230102,7300,114,98
20230102,7310,575,534
20230102,7320,89,77
20230102,7330,75,51
20230102,7331,2,2
20230102,7332,832,790
20230102,7333,10,8
20230102,7334,28,21
20230102,7335,223,233
20230102,7336,183,180
20230102,7350,592,585
20230102,7360,3808,3960
20230102,7361,48,58
20230102,7362,119,126
20230102,7380,481,419
20230102,7390,293,301
20230103,900,6734,6651
20230103,910,1379,1409
20230103,920,2352,2037
20230103,930,6240,6115
20230103,940,2574,2623
20230103,950,2330,1895
20230103,960,10025,10556
20230103,970,12401,12763
20230103,980,12371,12720
20230103,990,16111,16833
20230103,1000,49330,51685
20230103,1010,4252,4184
20230103,1020,19670,20239
20230103,1030,3209,3225
20230103,1040,12871,13075
20230103,1050,1214,1185
20230103,1060,1526,1520
20230103,1070,8092,8190
20230103,1080,23395,24129
20230103,1090,9002,8785
20230103,1100,20044,21355
20230103,1110,5844,5445
20230103,1120,4468,4178
20230103,1130,1597,1496
20230103,1140,82,106
20230103,1150,973,977
20230103,1160,3123,3106
20230103,1170,4971,5156
20230103,1180,5219,4897
20230103,1190,2534,2543
20230103,1191,199,253
20230103,1192,1608,1939
20230103,1193,538,628
20230103,1194,3100,2735
20230103,1201,47,54
20230103,1202,141,120
20230103,1203,390,400
20230103,1204,78,84
20230103,1205,35,34
20230103,1206,21,27
20230103,1207,2,6
20230103,1208,162,134
20230103,1210,15275,16013
20230103,1220,1190,1129
20230103,1230,566,569
20230103,1240,203,195
20230103,1250,7517,7300
20230103,2110,33,28
20230103,2120,72,79
20230103,2130,1207,1180
20230103,2140,20,24
20230103,2150,269,274
20230103,2160,37,29
20230103,2170,677,611
20230103,2180,1441,1253
20230103,2190,224,222
20230103,2200,1993,1720
20230103,2210,72,70
20230103,2220,1077,850
20230103,2230,2083,1999
20230103,2240,341,297
20230103,2250,687,524
20230103,2260,476,153
20230103,3140,318,310
20230103,3150,728,775
20230103,3160,5009,4939
20230103,3170,91,107
20230103,3180,732,738
20230103,3190,672,585
20230103,3210,535,509
20230103,3220,1959,1865
20230103,3230,5942,5430
20230103,3240,738,651
20230103,3250,1832,1707
20230103,3260,507,462
20230103,3270,1774,1667
20230103,3280,1791,1633
20230103,3290,1175,1082
20230103,3300,16486,16855
20230103,3310,1400,1438
20230103,3320,2517,2585
20230103,3330,516,488
20230103,3340,4630,5325
20230103,3350,433,916
20230103,3360,10489,9801
20230103,3370,917,854
20230103,3380,690,635
20230103,3390,6564,5620
20230103,3400,433,404
20230103,3410,953,881
20230103,3420,2271,1903
20230103,3430,754,676
20230103,3431,13,19
20230103,3432,42,45
20230103,3433,9,26
20230103,3434,139,109
20230103,3435,50,63
20230103,3436,45,47
20230103,3450,703,592
20230103,3460,145,129
20230103,3470,4345,4500
20230103,3480,1654,1445
20230103,3490,123,128
20230103,4050,1230,1285
20230103,4060,1253,1659
20230103,4070,695,620
20230103,4080,7631,7180
20230103,4090,528,517
20230103,4100,168,138
20230103,4110,461,406
20230103,4120,4431,4077
20230103,4130,972,942
20230103,4140,554,516
20230103,4150,1169,1149
20230103,4160,146,151
20230103,4170,3134,3200
20230103,4180,1408,1338
20230103,4190,1944,1965
20230103,4200,2351,2502
20230103,4210,3240,3622
20230103,4220,19293,19724
20230103,4250,969,1354
20230103,4260,670,693
20230103,4270,319,372
20230103,4271,633,852
20230103,4272,2366,2089
20230103,4290,1158,2219
20230103,4300,1411,1442
20230103,4310,2149,2008
20230103,4320,1121,1213
20230103,4330,2013,2132
20230103,4340,8934,9612
20230103,4350,637,646
20230103,4360,726,723
20230103,4370,1237,1110
20230103,4380,315,348
20230103,4390,595,598
20230103,4400,10488,9903
20230103,4410,799,780
20230103,4420,1363,1129
20230103,4430,1151,954
20230103,4440,4701,4112
20230103,4450,573,583
20230103,4460,946,934
20230103,4470,134,146
20230103,5000,8600,8384
20230103,5010,215,233
20230103,5020,165,185
20230103,5030,703,699
20230103,5040,215,212
20230103,5050,3325,2846
20230103,5060,166,163
20230103,5070,474,437
20230103,5080,30,30
20230103,5090,445,396
20230103,5100,150,152
20230103,5110,53,50
20230103,5120,762,698
20230103,5130,1,0
20230103,5140,1,0
20230103,5160,1,2
20230103,5190,137,148
20230103,5200,14,12
20230103,5210,596,624
20230103,5220,177,89
20230103,5230,638,760
20230103,5240,11,7
20230103,6000,4270,3409
20230103,6010,3,7
20230103,6020,198,114
20230103,6030,42,36
20230103,6040,5,5
20230103,6050,522,394
20230103,6060,3,4
20230103,6070,409,306
20230103,6080,179,195
20230103,6090,3,2
20230103,6100,7,9
20230103,6110,1192,992
20230103,6120,3,11
20230103,6130,517,408
20230103,6140,28,23
20230103,6150,5,2
20230103,6160,482,318
20230103,6170,32,31
20230103,6180,316,302
20230103,6190,19,16
20230103,6200,9,10
20230103,6210,67,49
20230103,6220,255,304
20230103,6230,4,7
20230103,6240,240,539
20230103,6250,558,433
20230103,7000,8227,8027
20230103,7010,115,127
20230103,7020,11,11
20230103,7030,448,502
20230103,7040,25,21
20230103,7050,48,48
20230103,7060,788,800
20230103,7070,3,2
20230103,7080,7,11
20230103,7090,789,703
20230103,7100,169,178
20230103,7110,16,16
20230103,7120,433,477
20230103,7130,527,573
20230103,7150,449,443
20230103,7160,3651,3214
20230103,7170,29,36
20230103,7180,125,115
20230103,7190,3307,3015
20230103,7200,132,123
20230103,7210,1304,1296
20230103,7220,91,112
20230103,7230,967,897
20230103,7240,19,25
20230103,7250,84,48
20230103,7260,144,135
20230103,7270,60,56
20230103,7280,10,9
20230103,7290,325,301
20230103,7300,123,134
20230103,7310,573,589
20230103,7320,96,102
20230103,7330,20,23
20230103,7331,3,1
20230103,7332,391,326
20230103,7333,5,5
20230103,7334,8,9
20230103,7335,54,75
20230103,7336,78,114
20230103,7350,272,237
20230103,7360,3416,3557
20230103,7361,20,24
20230103,7362,42,43
20230103,7380,711,712
20230103,7390,528,521
20230104,900,6889,6410
20230104,910,1445,1437
20230104,920,2317,2038
20230104,930,6077,6045
20230104,940,2618,2607
20230104,950,2355,1954
20230104,960,10336,10773
20230104,970,12601,12803
20230104,980,12145,12704
20230104,990,16163,16814
20230104,1000,47850,47523
20230104,1010,4378,4328
20230104,1020,18437,18395
20230104,1030,3195,3074
20230104,1040,12261,12427
20230104,1050,1162,1174
20230104,1060,1533,1579
20230104,1070,8070,8186
20230104,1080,22641,23009
20230104,1090,8697,8382
20230104,1100,18810,19391
20230104,1110,5926,5524
20230104,1120,4373,4204
20230104,1130,1465,1477
20230104,1140,80,107
20230104,1150,941,917
20230104,1160,2991,3014
20230104,1170,4586,4623
20230104,1180,4976,4817
20230104,1190,2361,2382
20230104,1191,224,198
20230104,1192,1649,1634
20230104,1193,498,536
20230104,1194,2559,2625
20230104,1201,44,45
20230104,1202,133,125
20230104,1203,386,363
20230104,1204,72,74
20230104,1205,30,28
20230104,1206,17,17
20230104,1207,3,10
20230104,1208,153,157
20230104,1210,14236,14162
20230104,1220,1175,1066
20230104,1230,553,545
20230104,1240,198,211
20230104,1250,7016,7057
20230104,2110,38,41
20230104,2120,99,104
20230104,2130,1281,1167
20230104,2140,14,18
20230104,2150,259,266
20230104,2160,56,50
20230104,2170,591,625
20230104,2180,1364,1369
20230104,2190,243,256
20230104,2200,1785,1767
20230104,2210,71,66
20230104,2220,820,759
20230104,2230,1657,1630
20230104,2240,310,306
20230104,2250,529,506
20230104,2260,829,171
20230104,3140,255,303
20230104,3150,575,598
20230104,3160,4674,4603
20230104,3170,95,103
20230104,3180,609,585
20230104,3190,528,528
20230104,3210,568,571
20230104,3220,1905,1850
20230104,3230,4837,4963
20230104,3240,704,645
20230104,3250,1655,1637
20230104,3260,492,493
20230104,3270,1688,1690
20230104,3280,1603,1508
20230104,3290,989,976
20230104,3300,13416,13500
20230104,3310,1344,1330
20230104,3320,2617,2474
20230104,3330,421,441
20230104,3340,3954,4019
20230104,3350,460,1139
20230104,3360,8982,9017
20230104,3370,872,936
20230104,3380,588,600
20230104,3390,5463,5409
20230104,3400,397,424
20230104,3410,832,878
20230104,3420,1830,1815
20230104,3430,644,649
20230104,3431,11,14
20230104,3432,24,23
20230104,3433,11,11
20230104,3434,92,60
20230104,3435,32,68
20230104,3436,32,22
20230104,3450,633,588
20230104,3460,122,142
20230104,3470,3564,3521
20230104,3480,1275,1276
20230104,3490,97,104
20230104,4050,1136,1170
20230104,4060,1130,1186
20230104,4070,659,655
20230104,4080,6520,6308
20230104,4090,507,479
20230104,4100,127,127
20230104,4110,411,410
20230104,4120,3796,3767
20230104,4130,944,910
20230104,4140,495,501
20230104,4150,1047,1031
20230104,4160,151,158
20230104,4170,2814,2822
20230104,4180,1432,1291
20230104,4190,1880,1828
20230104,4200,2044,2148
20230104,4210,3269,3264
20230104,4220,16750,17172
20230104,4250,957,961
20230104,4260,650,617
20230104,4270,325,346
20230104,4271,748,741
20230104,4272,1676,1524
20230104,4290,1908,1719
20230104,4300,1363,1402
20230104,4310,1947,2017
20230104,4320,1094,1209
20230104,4330,1855,1842
20230104,4340,6970,7428
20230104,4350,627,592
20230104,4360,675,667
20230104,4370,1184,1166
20230104,4380,333,314
20230104,4390,597,623
20230104,4400,8987,9169
20230104,4410,755,773
20230104,4420,1285,1124
20230104,4430,1057,1014
20230104,4440,3939,3759
20230104,4450,507,524
20230104,4460,911,1006
20230104,4470,133,134
20230104,5000,7554,7539
20230104,5010,197,203
20230104,5020,134,135
20230104,5030,695,677
20230104,5040,194,191
20230104,5050,2651,2631
20230104,5060,171,180
20230104,5070,453,404
20230104,5080,29,35
20230104,5090,420,377
20230104,5100,125,137
20230104,5110,45,38
20230104,5120,737,602
20230104,5130,3,0
20230104,5160,2,0
20230104,5190,149,228
20230104,5200,9,10
20230104,5210,554,496
20230104,5220,81,84
20230104,5230,559,454
20230104,5240,7,7
20230104,6000,2756,2667
20230104,6010,2,8
20230104,6020,131,131
20230104,6030,43,37
20230104,6040,3,8
20230104,6050,411,360
20230104,6060,6,7
20230104,6070,251,273
20230104,6080,137,132
20230104,6090,6,2
20230104,6100,9,3
20230104,6110,808,767
20230104,6120,3,7
20230104,6130,378,408
20230104,6140,13,14
20230104,6150,2,2
20230104,6160,246,267
20230104,6170,27,30
20230104,6180,253,239
20230104,6190,20,17
20230104,6200,6,9
20230104,6210,57,55
20230104,6220,200,263
20230104,6230,7,8
20230104,6240,213,225
20230104,6250,423,364
20230104,7000,6254,6252
20230104,7010,114,122
20230104,7020,15,20
20230104,7030,707,674
20230104,7040,19,27
20230104,7050,45,50
20230104,7060,791,795
20230104,7070,6,3
20230104,7080,12,12
20230104,7090,767,740
20230104,7100,218,194
20230104,7110,12,12
20230104,7120,387,429
20230104,7130,624,701
20230104,7150,429,443
20230104,7160,3355,3095
20230104,7170,28,35
20230104,7180,106,131
20230104,7190,2861,2921
20230104,7200,130,121
20230104,7210,1134,1189
20230104,7220,84,105
20230104,7230,876,851
20230104,7240,16,25
20230104,7250,56,42
20230104,7260,110,128
20230104,7270,77,61
20230104,7280,16,18
20230104,7290,339,353
20230104,7300,129,138
20230104,7310,616,661
20230104,7320,148,193
20230104,7330,47,52
20230104,7331,2,0
20230104,7332,334,341
20230104,7333,6,4
20230104,7334,30,14
20230104,7335,65,69
20230104,7336,51,59
20230104,7350,224,188
20230104,7360,3342,3386
20230104,7361,6,5
20230104,7362,39,48
20230104,7380,721,678
20230104,7390,488,473
20230105,900,7048,6827
20230105,910,1420,1428
20230105,920,2357,2161
20230105,930,6130,6165
20230105,940,2606,2612
20230105,950,2327,1891
20230105,960,10374,10859
20230105,970,12644,12955
20230105,980,12370,12914
20230105,990,16459,16667
20230105,1000,48663,48134
20230105,1010,4264,4268
20230105,1020,18696,18771
20230105,1030,3252,3096
20230105,1040,12492,12658
20230105,1050,1245,1217
20230105,1060,1557,1545
20230105,1070,7982,8052
20230105,1080,23330,23846
20230105,1090,8845,8524
20230105,1100,19775,19899
20230105,1110,5808,5531
20230105,1120,4467,4190
20230105,1130,1498,1504
20230105,1140,69,89
20230105,1150,948,936
20230105,1160,3050,3021
20230105,1170,4871,5079
20230105,1180,4928,4853
20230105,1190,2473,2435
20230105,1191,251,232
20230105,1192,1636,1620
20230105,1193,518,521
20230105,1194,2576,2623
20230105,1201,46,50
20230105,1202,117,111
20230105,1203,347,356
20230105,1204,60,63
20230105,1205,26,31
20230105,1206,33,36
20230105,1207,4,9
20230105,1208,169,172
20230105,1210,14629,14723
20230105,1220,1291,1077
20230105,1230,529,572
20230105,1240,196,204
20230105,1250,6686,7025
20230105,2110,27,32
20230105,2120,74,69
20230105,2130,1188,1112
20230105,2140,20,25
20230105,2150,244,263
20230105,2160,41,34
20230105,2170,571,616
20230105,2180,1268,1273
20230105,2190,221,225
20230105,2200,1677,1782
20230105,2210,67,70
20230105,2220,812,831
20230105,2230,1684,1506
20230105,2240,273,273
20230105,2250,488,469
20230105,2260,1223,173
20230105,3140,286,329
20230105,3150,633,648
20230105,3160,4647,4326
20230105,3170,92,95
20230105,3180,581,650
20230105,3190,548,591
20230105,3210,514,562
20230105,3220,1938,1895
20230105,3230,4836,5227
20230105,3240,712,685
20230105,3250,1617,1633
20230105,3260,447,435
20230105,3270,1648,1657
20230105,3280,1654,1490
20230105,3290,1089,1061
20230105,3300,14188,14025
20230105,3310,1260,1269
20230105,3320,2579,2491
20230105,3330,399,418
20230105,3340,4269,4078
20230105,3350,429,1511
20230105,3360,8999,9124
20230105,3370,792,871
20230105,3380,640,661
20230105,3390,5563,5755
20230105,3400,388,425
20230105,3410,842,899
20230105,3420,1895,1951
20230105,3430,617,639
20230105,3431,5,9
20230105,3432,76,35
20230105,3433,5,4
20230105,3434,62,101
20230105,3435,44,65
20230105,3436,48,18
20230105,3450,542,566
20230105,3460,133,148
20230105,3470,3649,3705
20230105,3480,1288,1295
20230105,3490,98,119
20230105,4050,1180,1169
20230105,4060,1355,1093
20230105,4070,627,641
20230105,4080,6635,6721
20230105,4090,499,507
20230105,4100,150,159
20230105,4110,423,440
20230105,4120,3930,4016
20230105,4130,881,859
20230105,4140,468,484
20230105,4150,1106,1085
20230105,4160,153,159
20230105,4170,2945,2993
20230105,4180,1447,1300
20230105,4190,2043,1964
20230105,4200,2324,2318
20230105,4210,3406,3236
20230105,4220,17704,17734
20230105,4250,1154,1032
20230105,4260,674,655
20230105,4270,391,364
20230105,4271,816,762
20230105,4272,1630,1701
20230105,4290,1817,1717
20230105,4300,1449,1477
20230105,4310,2090,2122
20230105,4320,1125,1278
20230105,4330,1974,1842
20230105,4340,7595,7573
20230105,4350,663,646
20230105,4360,644,703
20230105,4370,1146,1150
20230105,4380,286,323
20230105,4390,589,651
20230105,4400,9115,9220
20230105,4410,756,731
20230105,4420,1310,1185
20230105,4430,1062,1014
20230105,4440,3904,3823
20230105,4450,528,585
20230105,4460,896,976
20230105,4470,123,146
20230105,5000,7603,7625
20230105,5010,199,190
20230105,5020,134,146
20230105,5030,623,624
20230105,5040,214,227
20230105,5050,2701,2706
20230105,5060,184,172
20230105,5070,450,433
20230105,5080,20,26
20230105,5090,369,364
20230105,5100,137,142
20230105,5110,44,52
20230105,5120,665,761
20230105,5130,10,4
20230105,5140,2,2
20230105,5160,3,2
20230105,5190,118,114
20230105,5200,7,16
20230105,5210,551,511
20230105,5220,92,103
20230105,5230,428,441
20230105,5240,8,14
20230105,6000,2898,2700
20230105,6010,4,7
20230105,6020,140,169
20230105,6030,41,47
20230105,6040,1,8
20230105,6050,389,361
20230105,6060,6,3
20230105,6070,277,307
20230105,6080,123,106
20230105,6090,3,2
20230105,6100,6,10
20230105,6110,889,1013
20230105,6120,5,10
20230105,6130,386,381
20230105,6140,21,14
20230105,6150,4,6
20230105,6160,334,342
20230105,6170,28,26
20230105,6180,254,270
20230105,6190,13,23
20230105,6200,18,27
20230105,6210,59,66
20230105,6220,248,214
20230105,6230,6,7
20230105,6240,377,207
20230105,6250,484,444
20230105,7000,6892,6775
20230105,7010,103,122
20230105,7020,9,18
20230105,7030,434,392
20230105,7040,12,19
20230105,7050,52,59
20230105,7060,757,772
20230105,7070,6,3
20230105,7080,8,18
20230105,7090,703,719
20230105,7100,198,187
20230105,7110,14,9
20230105,7120,438,457
20230105,7130,548,572
20230105,7150,470,448
20230105,7160,3347,3263
20230105,7170,26,40
20230105,7180,118,120
20230105,7190,3064,2830
20230105,7200,119,124
20230105,7210,1209,1291
20230105,7220,98,136
20230105,7230,904,870
20230105,7240,24,26
20230105,7250,41,40
20230105,7260,130,146
20230105,7270,56,48
20230105,7280,16,24
20230105,7290,358,387
20230105,7300,141,147
20230105,7310,661,638
20230105,7320,88,146
20230105,7330,53,37
20230105,7331,7,8
20230105,7332,561,655
20230105,7333,5,2
20230105,7334,17,14
20230105,7335,219,85
20230105,7336,128,176
20230105,7350,371,333
20230105,7360,3559,3633
20230105,7361,27,29
20230105,7362,86,67
20230105,7380,729,732
20230105,7390,505,505
20230106,900,7538,7136
20230106,910,1428,1500
20230106,920,2362,2217
